criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,mean_test_score,std_test_score,rank_test_score
entropy,50,sqrt,50,10,1,0.42857142857142855,0.06023386019368342,3969
entropy,50,sqrt,50,10,5,0.6904761904761905,0.10753895038701154,1954
entropy,50,sqrt,50,10,10,0.6476190476190475,0.11208192662799826,2542
entropy,50,sqrt,50,10,25,0.6428571428571428,0.11761037176408064,2623
entropy,50,sqrt,50,10,50,0.6523809523809524,0.10711639884954276,2438
entropy,50,sqrt,50,10,75,0.638095238095238,0.11208192662799826,2694
entropy,50,sqrt,50,10,100,0.638095238095238,0.11308897225750397,2694
entropy,50,sqrt,50,100,1,0.42857142857142855,0.06023386019368342,3969
entropy,50,sqrt,50,100,5,0.6904761904761905,0.10753895038701154,1954
entropy,50,sqrt,50,100,10,0.6476190476190475,0.11208192662799826,2542
entropy,50,sqrt,50,100,25,0.6428571428571428,0.11761037176408064,2623
entropy,50,sqrt,50,100,50,0.6523809523809524,0.10711639884954276,2438
entropy,50,sqrt,50,100,75,0.638095238095238,0.11208192662799826,2694
entropy,50,sqrt,50,100,100,0.638095238095238,0.11308897225750397,2694
entropy,50,sqrt,100,2,1,0.5,0.0,3197
entropy,50,sqrt,100,2,5,0.5,0.0,3197
entropy,50,sqrt,100,2,10,0.5,0.0,3197
entropy,50,sqrt,100,2,25,0.5,0.0,3197
entropy,50,sqrt,100,2,50,0.5,0.0,3197
entropy,50,sqrt,100,2,75,0.5,0.0,3197
entropy,50,sqrt,100,2,100,0.5,0.0,3197
entropy,50,sqrt,100,5,1,0.5,0.0,3197
entropy,50,sqrt,100,5,5,0.5,0.0,3197
entropy,50,sqrt,100,5,10,0.5,0.0,3197
entropy,50,sqrt,100,5,25,0.5,0.0,3197
entropy,50,sqrt,100,5,50,0.5,0.0,3197
entropy,50,sqrt,100,5,75,0.5,0.0,3197
entropy,50,sqrt,100,5,100,0.5,0.0,3197
entropy,50,sqrt,100,10,1,0.5,0.0,3197
entropy,50,sqrt,100,10,5,0.5,0.0,3197
entropy,50,sqrt,100,10,10,0.5,0.0,3197
entropy,50,sqrt,100,10,25,0.5,0.0,3197
entropy,50,sqrt,100,10,50,0.5,0.0,3197
entropy,50,sqrt,100,10,75,0.5,0.0,3197
entropy,50,sqrt,100,10,100,0.5,0.0,3197
entropy,50,sqrt,100,100,1,0.5,0.0,3197
entropy,50,sqrt,100,100,5,0.5,0.0,3197
entropy,50,sqrt,100,100,10,0.5,0.0,3197
entropy,50,sqrt,100,100,25,0.5,0.0,3197
entropy,50,sqrt,100,100,50,0.5,0.0,3197
entropy,50,sqrt,100,100,75,0.5,0.0,3197
entropy,50,sqrt,100,100,100,0.5,0.0,3197
entropy,50,log2,1,2,1,0.661904761904762,0.10690449676496976,2400
entropy,50,log2,1,2,5,0.680952380952381,0.11625291062603527,2270
entropy,50,log2,1,2,10,0.7238095238095238,0.09712418121129114,108
entropy,50,log2,1,2,25,0.7047619047619047,0.08984743935292003,990
entropy,50,log2,1,2,50,0.7047619047619048,0.07619047619047618,945
entropy,50,log2,1,2,75,0.7000000000000001,0.06834619092574916,1410
entropy,50,log2,1,2,100,0.7142857142857143,0.07678340712665285,330
entropy,50,log2,1,5,1,0.5952380952380952,0.01505846504842087,3104
entropy,50,log2,1,5,5,0.680952380952381,0.06135285107964345,2270
entropy,50,log2,1,5,10,0.7000000000000001,0.07468755781599105,1410
entropy,50,log2,1,5,25,0.719047619047619,0.09452111067275813,183
entropy,50,log2,1,5,50,0.719047619047619,0.0816496580927726,183
entropy,50,log2,1,5,75,0.7285714285714285,0.09233675918888246,54
entropy,50,log2,1,5,100,0.7238095238095238,0.08984743935292001,108
entropy,50,log2,1,10,1,0.5857142857142856,0.04416008807378904,3154
entropy,50,log2,1,10,5,0.680952380952381,0.07158712561129957,2270
entropy,50,log2,1,10,10,0.7095238095238096,0.06966066113489426,644
entropy,50,log2,1,10,25,0.7238095238095238,0.08053111678708458,108
entropy,50,log2,1,10,50,0.7142857142857143,0.06563832739090579,330
entropy,50,log2,1,10,75,0.7095238095238096,0.07126966450997982,644
entropy,50,log2,1,10,100,0.7,0.08464947064110084,1430
entropy,50,log2,1,100,1,0.49523809523809514,0.046168379594441235,3925
entropy,50,log2,1,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,50,log2,1,100,10,0.7,0.10279539592820433,1430
entropy,50,log2,1,100,25,0.7,0.11328930717495539,1430
entropy,50,log2,1,100,50,0.7095238095238096,0.10795984808337748,644
entropy,50,log2,1,100,75,0.7047619047619047,0.1092128089636163,990
entropy,50,log2,1,100,100,0.7047619047619048,0.12009066869446179,945
entropy,50,log2,2,2,1,0.5571428571428572,0.05553287518900288,3173
entropy,50,log2,2,2,5,0.7,0.08464947064110089,1430
entropy,50,log2,2,2,10,0.7380952380952381,0.07221786137191953,1
entropy,50,log2,2,2,25,0.7285714285714285,0.07158712561129954,54
entropy,50,log2,2,2,50,0.7095238095238096,0.08702698515474794,644
entropy,50,log2,2,2,75,0.719047619047619,0.07737179432986628,183
entropy,50,log2,2,2,100,0.7285714285714285,0.07158712561129957,54
entropy,50,log2,2,5,1,0.6,0.06632565846278153,3095
entropy,50,log2,2,5,5,0.6428571428571428,0.09988655696858587,2623
entropy,50,log2,2,5,10,0.7142857142857143,0.07063046178186344,330
entropy,50,log2,2,5,25,0.7095238095238096,0.07284313590846835,644
entropy,50,log2,2,5,50,0.7238095238095238,0.0832993127835043,108
entropy,50,log2,2,5,75,0.7047619047619048,0.08192690730516787,945
entropy,50,log2,2,5,100,0.7285714285714285,0.08192690730516788,54
entropy,50,log2,2,10,1,0.5523809523809524,0.09920317455237933,3181
entropy,50,log2,2,10,5,0.7095238095238094,0.07284313590846835,779
entropy,50,log2,2,10,10,0.7238095238095238,0.06834619092574917,108
entropy,50,log2,2,10,25,0.7333333333333333,0.05909368402852787,9
entropy,50,log2,2,10,50,0.7238095238095239,0.06317380553057904,95
entropy,50,log2,2,10,75,0.7047619047619047,0.0805311167870846,990
entropy,50,log2,2,10,100,0.7142857142857142,0.08650429583135692,391
entropy,50,log2,2,100,1,0.49523809523809514,0.046168379594441235,3925
entropy,50,log2,2,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,50,log2,2,100,10,0.7,0.10279539592820433,1430
entropy,50,log2,2,100,25,0.7,0.11328930717495539,1430
entropy,50,log2,2,100,50,0.7095238095238096,0.10795984808337748,644
entropy,50,log2,2,100,75,0.7047619047619047,0.1092128089636163,990
entropy,50,log2,2,100,100,0.7047619047619048,0.12009066869446179,945
entropy,50,log2,5,2,1,0.5904761904761904,0.06632565846278149,3134
entropy,50,log2,5,2,5,0.6571428571428571,0.04665694748158436,2418
entropy,50,log2,5,2,10,0.7,0.057538314159974145,1430
entropy,50,log2,5,2,25,0.7095238095238096,0.0908513525158996,644
entropy,50,log2,5,2,50,0.7190476190476189,0.09805362039035238,231
entropy,50,log2,5,2,75,0.7190476190476189,0.09331389496316866,231
entropy,50,log2,5,2,100,0.7190476190476189,0.09209085526577963,231
entropy,50,log2,5,5,1,0.5904761904761904,0.06632565846278149,3134
entropy,50,log2,5,5,5,0.6571428571428571,0.04665694748158436,2418
entropy,50,log2,5,5,10,0.7,0.057538314159974145,1430
entropy,50,log2,5,5,25,0.7095238095238096,0.0908513525158996,644
entropy,50,log2,5,5,50,0.7190476190476189,0.09805362039035238,231
entropy,50,log2,5,5,75,0.7190476190476189,0.09331389496316866,231
entropy,50,log2,5,5,100,0.7190476190476189,0.09209085526577963,231
entropy,50,log2,5,10,1,0.5904761904761904,0.06632565846278149,3134
entropy,50,log2,5,10,5,0.6571428571428571,0.04665694748158436,2418
entropy,50,log2,5,10,10,0.7,0.057538314159974145,1430
entropy,50,log2,5,10,25,0.7095238095238096,0.0908513525158996,644
entropy,50,log2,5,10,50,0.7190476190476189,0.09805362039035238,231
entropy,50,log2,5,10,75,0.7190476190476189,0.09331389496316866,231
entropy,50,log2,5,10,100,0.7190476190476189,0.09209085526577963,231
entropy,50,log2,5,100,1,0.4999999999999999,0.04994327848429294,3869
entropy,50,log2,5,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,50,log2,5,100,10,0.7,0.10279539592820433,1430
entropy,50,log2,5,100,25,0.7047619047619047,0.11527350892295431,990
entropy,50,log2,5,100,50,0.7047619047619047,0.1005652956282994,990
entropy,50,log2,5,100,75,0.7095238095238096,0.11605769149479941,644
entropy,50,log2,5,100,100,0.7,0.11328930717495539,1430
entropy,50,log2,10,2,1,0.5952380952380952,0.10101525445522107,3104
entropy,50,log2,10,2,5,0.6857142857142857,0.10690449676496973,2165
entropy,50,log2,10,2,10,0.7047619047619047,0.07766431633476233,990
entropy,50,log2,10,2,25,0.7095238095238094,0.08702698515474797,779
entropy,50,log2,10,2,50,0.7,0.0935565843066119,1430
entropy,50,log2,10,2,75,0.6952380952380952,0.08438116736509212,1804
entropy,50,log2,10,2,100,0.7,0.08984743935292001,1430
entropy,50,log2,10,5,1,0.5952380952380952,0.10101525445522107,3104
entropy,50,log2,10,5,5,0.6857142857142857,0.10690449676496973,2165
entropy,50,log2,10,5,10,0.7047619047619047,0.07766431633476233,990
entropy,50,log2,10,5,25,0.7095238095238094,0.08702698515474797,779
entropy,50,log2,10,5,50,0.7,0.0935565843066119,1430
entropy,50,log2,10,5,75,0.6952380952380952,0.08438116736509212,1804
entropy,50,log2,10,5,100,0.7,0.08984743935292001,1430
entropy,50,log2,10,10,1,0.5952380952380952,0.10101525445522107,3104
entropy,50,log2,10,10,5,0.6857142857142857,0.10690449676496973,2165
entropy,50,log2,10,10,10,0.7047619047619047,0.07766431633476233,990
entropy,50,log2,10,10,25,0.7095238095238094,0.08702698515474797,779
entropy,50,log2,10,10,50,0.7,0.0935565843066119,1430
entropy,50,log2,10,10,75,0.6952380952380952,0.08438116736509212,1804
entropy,50,log2,10,10,100,0.7,0.08984743935292001,1430
entropy,50,log2,10,100,1,0.49523809523809526,0.06632565846278153,3897
entropy,50,log2,10,100,5,0.7142857142857142,0.10101525445522105,391
entropy,50,log2,10,100,10,0.7095238095238096,0.11605769149479943,644
entropy,50,log2,10,100,25,0.7000000000000001,0.11328930717495542,1410
entropy,50,log2,10,100,50,0.7095238095238094,0.10257456775494293,779
entropy,50,log2,10,100,75,0.7095238095238094,0.10583862271853743,779
entropy,50,log2,10,100,100,0.6952380952380952,0.10033955955097848,1804
entropy,50,log2,50,2,1,0.42857142857142855,0.06023386019368342,3969
entropy,50,log2,50,2,5,0.6904761904761905,0.10753895038701154,1954
entropy,50,log2,50,2,10,0.6476190476190475,0.11208192662799826,2542
entropy,50,log2,50,2,25,0.6428571428571428,0.11761037176408064,2623
entropy,50,log2,50,2,50,0.6523809523809524,0.10711639884954276,2438
entropy,50,log2,50,2,75,0.638095238095238,0.11208192662799826,2694
entropy,50,log2,50,2,100,0.638095238095238,0.11308897225750397,2694
entropy,50,log2,50,5,1,0.42857142857142855,0.06023386019368342,3969
entropy,50,log2,50,5,5,0.6904761904761905,0.10753895038701154,1954
entropy,50,log2,50,5,10,0.6476190476190475,0.11208192662799826,2542
entropy,50,log2,50,5,25,0.6428571428571428,0.11761037176408064,2623
entropy,50,log2,50,5,50,0.6523809523809524,0.10711639884954276,2438
entropy,50,log2,50,5,75,0.638095238095238,0.11208192662799826,2694
entropy,50,log2,50,5,100,0.638095238095238,0.11308897225750397,2694
entropy,50,log2,50,10,1,0.42857142857142855,0.06023386019368342,3969
entropy,50,log2,50,10,5,0.6904761904761905,0.10753895038701154,1954
entropy,50,log2,50,10,10,0.6476190476190475,0.11208192662799826,2542
entropy,50,log2,50,10,25,0.6428571428571428,0.11761037176408064,2623
entropy,50,log2,50,10,50,0.6523809523809524,0.10711639884954276,2438
entropy,50,log2,50,10,75,0.638095238095238,0.11208192662799826,2694
entropy,50,log2,50,10,100,0.638095238095238,0.11308897225750397,2694
entropy,50,log2,50,100,1,0.42857142857142855,0.06023386019368342,3969
entropy,50,log2,50,100,5,0.6904761904761905,0.10753895038701154,1954
entropy,50,log2,50,100,10,0.6476190476190475,0.11208192662799826,2542
entropy,50,log2,50,100,25,0.6428571428571428,0.11761037176408064,2623
entropy,50,log2,50,100,50,0.6523809523809524,0.10711639884954276,2438
entropy,50,log2,50,100,75,0.638095238095238,0.11208192662799826,2694
entropy,50,log2,50,100,100,0.638095238095238,0.11308897225750397,2694
entropy,50,log2,100,2,1,0.5,0.0,3197
entropy,50,log2,100,2,5,0.5,0.0,3197
entropy,50,log2,100,2,10,0.5,0.0,3197
entropy,50,log2,100,2,25,0.5,0.0,3197
entropy,50,log2,100,2,50,0.5,0.0,3197
entropy,50,log2,100,2,75,0.5,0.0,3197
entropy,50,log2,100,2,100,0.5,0.0,3197
entropy,50,log2,100,5,1,0.5,0.0,3197
entropy,50,log2,100,5,5,0.5,0.0,3197
entropy,50,log2,100,5,10,0.5,0.0,3197
entropy,50,log2,100,5,25,0.5,0.0,3197
entropy,50,log2,100,5,50,0.5,0.0,3197
entropy,50,log2,100,5,75,0.5,0.0,3197
entropy,50,log2,100,5,100,0.5,0.0,3197
entropy,50,log2,100,10,1,0.5,0.0,3197
entropy,50,log2,100,10,5,0.5,0.0,3197
entropy,50,log2,100,10,10,0.5,0.0,3197
entropy,50,log2,100,10,25,0.5,0.0,3197
entropy,50,log2,100,10,50,0.5,0.0,3197
entropy,50,log2,100,10,75,0.5,0.0,3197
entropy,50,log2,100,10,100,0.5,0.0,3197
entropy,50,log2,100,100,1,0.5,0.0,3197
entropy,50,log2,100,100,5,0.5,0.0,3197
entropy,50,log2,100,100,10,0.5,0.0,3197
entropy,50,log2,100,100,25,0.5,0.0,3197
entropy,50,log2,100,100,50,0.5,0.0,3197
entropy,50,log2,100,100,75,0.5,0.0,3197
entropy,50,log2,100,100,100,0.5,0.0,3197
entropy,50,,1,2,1,0.6523809523809524,0.09233675918888243,2438
entropy,50,,1,2,5,0.6761904761904762,0.07315376902732008,2323
entropy,50,,1,2,10,0.6809523809523809,0.08857654875113465,2315
entropy,50,,1,2,25,0.6857142857142857,0.06098213559459855,2165
entropy,50,,1,2,50,0.6857142857142857,0.07284313590846833,2165
entropy,50,,1,2,75,0.6857142857142857,0.08438116736509213,2165
entropy,50,,1,2,100,0.7000000000000001,0.07619047619047618,1410
entropy,50,,1,5,1,0.6333333333333333,0.12830660557435694,2869
entropy,50,,1,5,5,0.6666666666666666,0.0656383273909058,2393
entropy,50,,1,5,10,0.6761904761904762,0.055532875189002844,2323
entropy,50,,1,5,25,0.6761904761904761,0.06834619092574916,2367
entropy,50,,1,5,50,0.680952380952381,0.07766431633476231,2270
entropy,50,,1,5,75,0.6761904761904762,0.08329931278350428,2323
entropy,50,,1,5,100,0.6952380952380952,0.07737179432986628,1804
entropy,50,,1,10,1,0.6142857142857142,0.06801360408136047,3014
entropy,50,,1,10,5,0.6571428571428571,0.0761904761904762,2418
entropy,50,,1,10,10,0.6714285714285715,0.05909368402852787,2372
entropy,50,,1,10,25,0.7,0.06494372236659929,1430
entropy,50,,1,10,50,0.7,0.07158712561129954,1430
entropy,50,,1,10,75,0.6952380952380952,0.07589227357385345,1804
entropy,50,,1,10,100,0.7,0.07158712561129954,1430
entropy,50,,1,100,1,0.7142857142857142,0.10101525445522105,391
entropy,50,,1,100,5,0.7142857142857142,0.10101525445522105,391
entropy,50,,1,100,10,0.7,0.10279539592820433,1430
entropy,50,,1,100,25,0.7047619047619047,0.10921280896361632,990
entropy,50,,1,100,50,0.7142857142857142,0.10101525445522105,391
entropy,50,,1,100,75,0.7047619047619047,0.10921280896361632,990
entropy,50,,1,100,100,0.7047619047619047,0.10921280896361632,990
entropy,50,,2,2,1,0.6428571428571429,0.10962728031639368,2606
entropy,50,,2,2,5,0.7095238095238094,0.0663256584627815,779
entropy,50,,2,2,10,0.680952380952381,0.053452248382484864,2270
entropy,50,,2,2,25,0.680952380952381,0.05128728387747145,2270
entropy,50,,2,2,50,0.6952380952380952,0.0663256584627815,1804
entropy,50,,2,2,75,0.6857142857142857,0.0645936188869073,2165
entropy,50,,2,2,100,0.6952380952380952,0.057142857142857134,1804
entropy,50,,2,5,1,0.6333333333333334,0.10605265453009563,2860
entropy,50,,2,5,5,0.7095238095238094,0.05302632726504781,779
entropy,50,,2,5,10,0.6904761904761905,0.0542940678618637,1954
entropy,50,,2,5,25,0.6857142857142857,0.055123032870429634,2165
entropy,50,,2,5,50,0.7047619047619047,0.06834619092574915,990
entropy,50,,2,5,75,0.6952380952380952,0.06459361888690728,1804
entropy,50,,2,5,100,0.7047619047619047,0.05753831415997414,990
entropy,50,,2,10,1,0.6285714285714284,0.08984743935292001,2902
entropy,50,,2,10,5,0.661904761904762,0.07126966450997983,2400
entropy,50,,2,10,10,0.6952380952380952,0.059093684028527875,1804
entropy,50,,2,10,25,0.7,0.05753831415997416,1430
entropy,50,,2,10,50,0.7,0.061352851079643424,1430
entropy,50,,2,10,75,0.7,0.07158712561129954,1430
entropy,50,,2,10,100,0.7095238095238094,0.07589227357385345,779
entropy,50,,2,100,1,0.7142857142857142,0.10101525445522105,391
entropy,50,,2,100,5,0.7142857142857142,0.10101525445522105,391
entropy,50,,2,100,10,0.7,0.10279539592820433,1430
entropy,50,,2,100,25,0.7047619047619047,0.10921280896361632,990
entropy,50,,2,100,50,0.7142857142857142,0.10101525445522105,391
entropy,50,,2,100,75,0.7047619047619047,0.10921280896361632,990
entropy,50,,2,100,100,0.7047619047619047,0.10921280896361632,990
entropy,50,,5,2,1,0.6095238095238095,0.06494372236659933,3062
entropy,50,,5,2,5,0.7047619047619047,0.04902681019517617,990
entropy,50,,5,2,10,0.6952380952380952,0.057142857142857134,1804
entropy,50,,5,2,25,0.7095238095238094,0.06098213559459855,779
entropy,50,,5,2,50,0.7190476190476192,0.06966066113489425,165
entropy,50,,5,2,75,0.7285714285714286,0.06834619092574916,21
entropy,50,,5,2,100,0.7285714285714286,0.06834619092574916,21
entropy,50,,5,5,1,0.6095238095238095,0.06494372236659933,3062
entropy,50,,5,5,5,0.7047619047619047,0.04902681019517617,990
entropy,50,,5,5,10,0.6952380952380952,0.057142857142857134,1804
entropy,50,,5,5,25,0.7095238095238094,0.06098213559459855,779
entropy,50,,5,5,50,0.7190476190476192,0.06966066113489425,165
entropy,50,,5,5,75,0.7285714285714286,0.06834619092574916,21
entropy,50,,5,5,100,0.7285714285714286,0.06834619092574916,21
entropy,50,,5,10,1,0.6095238095238095,0.06494372236659933,3062
entropy,50,,5,10,5,0.7047619047619047,0.04902681019517617,990
entropy,50,,5,10,10,0.6952380952380952,0.057142857142857134,1804
entropy,50,,5,10,25,0.7095238095238094,0.06098213559459855,779
entropy,50,,5,10,50,0.7190476190476192,0.06966066113489425,165
entropy,50,,5,10,75,0.7285714285714286,0.06834619092574916,21
entropy,50,,5,10,100,0.7285714285714286,0.06834619092574916,21
entropy,50,,5,100,1,0.7142857142857142,0.10101525445522105,391
entropy,50,,5,100,5,0.7142857142857142,0.10101525445522105,391
entropy,50,,5,100,10,0.7,0.10279539592820433,1430
entropy,50,,5,100,25,0.7047619047619047,0.10921280896361632,990
entropy,50,,5,100,50,0.7142857142857142,0.10101525445522105,391
entropy,50,,5,100,75,0.7047619047619047,0.10921280896361632,990
entropy,50,,5,100,100,0.7047619047619047,0.10921280896361632,990
entropy,50,,10,2,1,0.6142857142857142,0.0945211106727581,3014
entropy,50,,10,2,5,0.6952380952380952,0.06966066113489426,1804
entropy,50,,10,2,10,0.7095238095238096,0.07126966450997985,644
entropy,50,,10,2,25,0.719047619047619,0.08024904545882244,183
entropy,50,,10,2,50,0.719047619047619,0.08438116736509217,183
entropy,50,,10,2,75,0.7142857142857143,0.10323563518418476,330
entropy,50,,10,2,100,0.7,0.09110060223670947,1430
entropy,50,,10,5,1,0.6142857142857142,0.0945211106727581,3014
entropy,50,,10,5,5,0.6952380952380952,0.06966066113489426,1804
entropy,50,,10,5,10,0.7095238095238096,0.07126966450997985,644
entropy,50,,10,5,25,0.719047619047619,0.08024904545882244,183
entropy,50,,10,5,50,0.719047619047619,0.08438116736509217,183
entropy,50,,10,5,75,0.7142857142857143,0.10323563518418476,330
entropy,50,,10,5,100,0.7,0.09110060223670947,1430
entropy,50,,10,10,1,0.6142857142857142,0.0945211106727581,3014
entropy,50,,10,10,5,0.6952380952380952,0.06966066113489426,1804
entropy,50,,10,10,10,0.7095238095238096,0.07126966450997985,644
entropy,50,,10,10,25,0.719047619047619,0.08024904545882244,183
entropy,50,,10,10,50,0.719047619047619,0.08438116736509217,183
entropy,50,,10,10,75,0.7142857142857143,0.10323563518418476,330
entropy,50,,10,10,100,0.7,0.09110060223670947,1430
entropy,50,,10,100,1,0.7142857142857142,0.10101525445522105,391
entropy,50,,10,100,5,0.7142857142857142,0.10101525445522105,391
entropy,50,,10,100,10,0.7047619047619047,0.10921280896361632,990
entropy,50,,10,100,25,0.7047619047619047,0.10921280896361632,990
entropy,50,,10,100,50,0.7095238095238094,0.10476190476190474,779
entropy,50,,10,100,75,0.7047619047619047,0.10921280896361632,990
entropy,50,,10,100,100,0.7,0.10279539592820433,1430
entropy,50,,50,2,1,0.6238095238095237,0.13915846853526148,2906
entropy,50,,50,2,5,0.6761904761904762,0.06494372236659932,2323
entropy,50,,50,2,10,0.6523809523809524,0.09712418121129111,2438
entropy,50,,50,2,25,0.638095238095238,0.08438116736509213,2694
entropy,50,,50,2,50,0.6142857142857143,0.09689042833036098,2976
entropy,50,,50,2,75,0.6095238095238096,0.09943149056105285,3027
entropy,50,,50,2,100,0.6190476190476191,0.09159706696033973,2941
entropy,50,,50,5,1,0.6238095238095237,0.13915846853526148,2906
entropy,50,,50,5,5,0.6761904761904762,0.06494372236659932,2323
entropy,50,,50,5,10,0.6523809523809524,0.09712418121129111,2438
entropy,50,,50,5,25,0.638095238095238,0.08438116736509213,2694
entropy,50,,50,5,50,0.6142857142857143,0.09689042833036098,2976
entropy,50,,50,5,75,0.6095238095238096,0.09943149056105285,3027
entropy,50,,50,5,100,0.6190476190476191,0.09159706696033973,2941
entropy,50,,50,10,1,0.6238095238095237,0.13915846853526148,2906
entropy,50,,50,10,5,0.6761904761904762,0.06494372236659932,2323
entropy,50,,50,10,10,0.6523809523809524,0.09712418121129111,2438
entropy,50,,50,10,25,0.638095238095238,0.08438116736509213,2694
entropy,50,,50,10,50,0.6142857142857143,0.09689042833036098,2976
entropy,50,,50,10,75,0.6095238095238096,0.09943149056105285,3027
entropy,50,,50,10,100,0.6190476190476191,0.09159706696033973,2941
entropy,50,,50,100,1,0.6238095238095237,0.13915846853526148,2906
entropy,50,,50,100,5,0.6761904761904762,0.06494372236659932,2323
entropy,50,,50,100,10,0.6523809523809524,0.09712418121129111,2438
entropy,50,,50,100,25,0.638095238095238,0.08438116736509213,2694
entropy,50,,50,100,50,0.6142857142857143,0.09689042833036098,2976
entropy,50,,50,100,75,0.6095238095238096,0.09943149056105285,3027
entropy,50,,50,100,100,0.6190476190476191,0.09159706696033973,2941
entropy,50,,100,2,1,0.5,0.0,3197
entropy,50,,100,2,5,0.5,0.0,3197
entropy,50,,100,2,10,0.5,0.0,3197
entropy,50,,100,2,25,0.5,0.0,3197
entropy,50,,100,2,50,0.5,0.0,3197
entropy,50,,100,2,75,0.5,0.0,3197
entropy,50,,100,2,100,0.5,0.0,3197
entropy,50,,100,5,1,0.5,0.0,3197
entropy,50,,100,5,5,0.5,0.0,3197
entropy,50,,100,5,10,0.5,0.0,3197
entropy,50,,100,5,25,0.5,0.0,3197
entropy,50,,100,5,50,0.5,0.0,3197
entropy,50,,100,5,75,0.5,0.0,3197
entropy,50,,100,5,100,0.5,0.0,3197
entropy,50,,100,10,1,0.5,0.0,3197
entropy,50,,100,10,5,0.5,0.0,3197
entropy,50,,100,10,10,0.5,0.0,3197
entropy,50,,100,10,25,0.5,0.0,3197
entropy,50,,100,10,50,0.5,0.0,3197
entropy,50,,100,10,75,0.5,0.0,3197
entropy,50,,100,10,100,0.5,0.0,3197
entropy,50,,100,100,1,0.5,0.0,3197
entropy,50,,100,100,5,0.5,0.0,3197
entropy,50,,100,100,10,0.5,0.0,3197
entropy,50,,100,100,25,0.5,0.0,3197
entropy,50,,100,100,50,0.5,0.0,3197
entropy,50,,100,100,75,0.5,0.0,3197
entropy,50,,100,100,100,0.5,0.0,3197
entropy,100,sqrt,1,2,1,0.661904761904762,0.10690449676496976,2400
entropy,100,sqrt,1,2,5,0.680952380952381,0.11625291062603527,2270
entropy,100,sqrt,1,2,10,0.7238095238095238,0.09712418121129114,108
entropy,100,sqrt,1,2,25,0.7047619047619047,0.08984743935292003,990
entropy,100,sqrt,1,2,50,0.7047619047619048,0.07619047619047618,945
entropy,100,sqrt,1,2,75,0.7000000000000001,0.06834619092574916,1410
entropy,100,sqrt,1,2,100,0.7142857142857143,0.07678340712665285,330
entropy,100,sqrt,1,5,1,0.5952380952380952,0.01505846504842087,3104
entropy,100,sqrt,1,5,5,0.680952380952381,0.06135285107964345,2270
entropy,100,sqrt,1,5,10,0.7000000000000001,0.07468755781599105,1410
entropy,100,sqrt,1,5,25,0.719047619047619,0.09452111067275813,183
entropy,100,sqrt,1,5,50,0.719047619047619,0.0816496580927726,183
entropy,100,sqrt,1,5,75,0.7285714285714285,0.09233675918888246,54
entropy,100,sqrt,1,5,100,0.7238095238095238,0.08984743935292001,108
entropy,100,sqrt,1,10,1,0.5857142857142856,0.04416008807378904,3154
entropy,100,sqrt,1,10,5,0.680952380952381,0.07158712561129957,2270
entropy,100,sqrt,1,10,10,0.7095238095238096,0.06966066113489426,644
entropy,100,sqrt,1,10,25,0.7238095238095238,0.08053111678708458,108
entropy,100,sqrt,1,10,50,0.7142857142857143,0.06563832739090579,330
entropy,100,sqrt,1,10,75,0.7095238095238096,0.07126966450997982,644
entropy,100,sqrt,1,10,100,0.7,0.08464947064110084,1430
entropy,100,sqrt,1,100,1,0.49523809523809514,0.046168379594441235,3925
entropy,100,sqrt,1,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,100,sqrt,1,100,10,0.7,0.10279539592820433,1430
entropy,100,sqrt,1,100,25,0.7,0.11328930717495539,1430
entropy,100,sqrt,1,100,50,0.7095238095238096,0.10795984808337748,644
entropy,100,sqrt,1,100,75,0.7047619047619047,0.1092128089636163,990
entropy,100,sqrt,1,100,100,0.7047619047619048,0.12009066869446179,945
entropy,100,sqrt,2,2,1,0.5571428571428572,0.05553287518900288,3173
entropy,100,sqrt,2,2,5,0.7,0.08464947064110089,1430
entropy,100,sqrt,2,2,10,0.7380952380952381,0.07221786137191953,1
entropy,100,sqrt,2,2,25,0.7285714285714285,0.07158712561129954,54
entropy,100,sqrt,2,2,50,0.7095238095238096,0.08702698515474794,644
entropy,100,sqrt,2,2,75,0.719047619047619,0.07737179432986628,183
entropy,100,sqrt,2,2,100,0.7285714285714285,0.07158712561129957,54
entropy,100,sqrt,2,5,1,0.6,0.06632565846278153,3095
entropy,100,sqrt,2,5,5,0.6428571428571428,0.09988655696858587,2623
entropy,100,sqrt,2,5,10,0.7142857142857143,0.07063046178186344,330
entropy,100,sqrt,2,5,25,0.7095238095238096,0.07284313590846835,644
entropy,100,sqrt,2,5,50,0.7238095238095238,0.0832993127835043,108
entropy,100,sqrt,2,5,75,0.7047619047619048,0.08192690730516787,945
entropy,100,sqrt,2,5,100,0.7285714285714285,0.08192690730516788,54
entropy,100,sqrt,2,10,1,0.5523809523809524,0.09920317455237933,3181
entropy,100,sqrt,2,10,5,0.7095238095238094,0.07284313590846835,779
entropy,100,sqrt,2,10,10,0.7238095238095238,0.06834619092574917,108
entropy,100,sqrt,2,10,25,0.7333333333333333,0.05909368402852787,9
entropy,100,sqrt,2,10,50,0.7238095238095239,0.06317380553057904,95
